,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
PLD,0.14013863031686055,0.44942365448013133,0.31181854564145106,VNT,0.15163805916952808,Prologis,Real Estate,Industrial REITs,PLD,MU,LLY,REGN,KEYS,FFIV,ENPH,ALB,ANET,AMAT,0.3489069890107319,0.30910096414441346,0.15,0.02,0.21,0.1,0.22,0.21,0.01,0.03,0.01,0.01,0.9897911698156948,0.48302465239420034,0.0,0.0,0.25,0.01,0.01,0.06,0.3,0.3,0.01,0.04
PRU,-0.05680158974595947,0.65564642876171,-0.0866344835481497,CLX,0.03371911382511065,Prudential Financial,Financials,Life & Health Insurance,PRU,ATVI,EBAY,DG,WST,NVDA,TSCO,AMZN,LLY,BIO,0.4302287491814751,0.2635213961159422,0.01,0.08,0.21,0.2,0.08,0.01,0.05,0.16,0.1,0.08,0.5077947313304201,0.2829886982748101,0.01,0.13,0.18,0.01,0.23,0.0,0.05,0.27,0.06,0.05
PEG,0.01975542830024266,0.39381573877164205,0.050164141133267504,KR,0.13707929243714567,Public Service Enterprise Group (PSEG),Utilities,Electric Utilities,PEG,DXCM,NLOK,CLX,LLY,NEM,REGN,NFLX,EBAY,ATVI,0.32627426418338384,0.23652183076528915,0.1,0.0,0.17,0.22,0.12,0.15,0.05,0.01,0.16,0.01,0.4221149120074206,0.2564747695836677,0.0,0.01,0.14,0.06,0.19,0.17,0.02,0.14,0.17,0.1
PSA,0.1094535364796251,0.35892242280693215,0.30495040021085895,VNT,0.10556656337123574,Public Storage,Real Estate,Specialized REITs,PSA,LLY,CLX,DXCM,NEM,NLOK,REGN,EA,EBAY,FFIV,0.2934496449457725,0.22591510668424675,0.1,0.04,0.19,0.0,0.07,0.2,0.08,0.08,0.02,0.2,0.3938821117380829,0.25664955842612563,0.01,0.22,0.05,0.08,0.16,0.14,0.06,0.04,0.22,0.02
PHM,0.15633105810507467,0.6425864870617471,0.24328407343251923,KR,0.018426250793302627,PulteGroup,Consumer Discretionary,Homebuilding,PHM,REGN,LLY,CLX,NEM,DXCM,NLOK,VNT,FFIV,KEYS,0.4054276226515433,0.19831857793838217,0.01,0.07,0.12,0.21,0.01,0.0,0.13,0.22,0.19,0.03,0.4681080491682553,0.2032310928577955,0.0,0.12,0.1,0.03,0.06,0.01,0.13,0.33,0.15,0.07
PVH,-0.0533678001022878,0.8589248423816608,-0.062133259476239454,CPB,-0.12338900713744655,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",PVH,LLY,TSCO,ATVI,EA,DG,WST,EBAY,AMZN,MSFT,0.4066992544446283,0.262501908156838,0.03,0.05,0.16,0.1,0.08,0.21,0.1,0.11,0.13,0.01,0.49939739465901384,0.2864038762793784,0.01,0.15,0.07,0.08,0.06,0.02,0.33,0.2,0.06,0.02
QRVO,0.4505669146221076,0.5526679227230421,0.8152579444128508,VNT,0.09376623419740136,Qorvo,Information Technology,Semiconductors,QRVO,REGN,NLOK,CLX,DXCM,NEM,LLY,NFLX,EBAY,EA,0.34635328530400367,0.24284429836449486,0.01,0.02,0.19,0.21,0.0,0.18,0.08,0.06,0.05,0.19,0.4217520265272653,0.2612310552238931,0.02,0.02,0.12,0.08,0.11,0.17,0.18,0.13,0.17,0.0
PWR,0.5985210923327439,0.47936673101304506,1.2485661887046062,DPZ,0.08756531903773401,Quanta Services Inc.,Industrials,Construction & Engineering,PWR,REGN,DXCM,NLOK,CLX,LLY,NEM,EA,EBAY,NFLX,0.3808309443802447,0.23433770571819731,0.11,0.02,0.01,0.17,0.24,0.16,0.17,0.02,0.05,0.03,0.44383121258704483,0.25279411269669755,0.17,0.02,0.05,0.1,0.11,0.12,0.17,0.01,0.06,0.18
QCOM,0.597193607327559,0.5080206953621869,1.1755300773756814,CARR,0.08213443888716396,QUALCOMM Inc.,Information Technology,Semiconductors,QCOM,REGN,DXCM,NLOK,CLX,LLY,NEM,EA,EBAY,FFIV,0.3311625984167379,0.2323427294045869,0.0,0.09,0.04,0.05,0.26,0.06,0.14,0.07,0.07,0.2,0.41977025151880487,0.26250766205020226,0.15,0.02,0.06,0.17,0.09,0.14,0.15,0.0,0.2,0.02
DGX,0.17349521108216368,0.39853936277476215,0.435327667195112,CARR,0.13148907689414774,Quest Diagnostics,Health Care,Health Care Services,DGX,VNT,REGN,NLOK,LLY,MU,AES,CLX,DXCM,NEM,0.4188381482289828,0.20830312561943737,0.04,0.22,0.06,0.25,0.07,0.01,0.04,0.14,0.01,0.15,0.45922003217120233,0.20966120048709083,0.0,0.27,0.07,0.17,0.12,0.01,0.01,0.07,0.03,0.23
RL,-0.06871890815292837,0.6024332058023429,-0.11406892497136836,CPB,-0.0993429790868931,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",RL,AWK,TSLA,MNST,FDX,ANSS,CHTR,TYL,COST,IDXX,0.326257599312465,0.2739297422810604,0.06,0.02,0.01,0.03,0.04,0.05,0.16,0.13,0.32,0.17,0.9756353453002663,0.41417993087893645,0.02,0.12,0.35,0.11,0.02,0.0,0.01,0.11,0.16,0.09
RJF,0.13638509221083298,0.5506101106041946,0.24769812537800132,DPZ,0.10083834825499159,"Raymond James Financial, Inc.",Financials,Investment Banking & Brokerage,RJF,NFLX,EBAY,AMZN,LLY,EA,ATVI,TSCO,DG,WST,0.41311414684457304,0.2629916920952351,0.0,0.0,0.22,0.17,0.13,0.11,0.02,0.11,0.19,0.04,0.5179798833943415,0.2899305184514444,0.02,0.02,0.31,0.05,0.07,0.01,0.05,0.09,0.01,0.37
RTX,-0.2530143593342052,0.5535742164434994,-0.4570558957021604,CLX,-0.06376977406211841,Raytheon Technologies,Industrials,Aerospace & Defense,RTX,XLNX,DE,PWR,BLK,DVA,KLAC,NEE,NKE,MXIM,0.372607344775629,0.33595177960768663,0.05,0.03,0.01,0.11,0.04,0.15,0.01,0.2,0.21,0.17,0.502709124732867,0.3803850436529777,0.0,0.0,0.2,0.27,0.03,0.18,0.15,0.08,0.02,0.07
O,-0.13835261113077943,0.5832754616448268,-0.23719943702179316,AKAM,-0.06358734949800265,Realty Income Corporation,Real Estate,Retail REITs,O,PGR,IPGP,CHRW,CMG,DHR,FFIV,COST,AAPL,ADBE,0.31442501140131296,0.25907897116729217,0.01,0.14,0.02,0.23,0.05,0.17,0.04,0.25,0.04,0.05,0.4255657806343916,0.3047583458297156,0.0,0.05,0.18,0.18,0.22,0.19,0.02,0.04,0.11,0.02
REG,-0.17473841459774733,0.6607779580491534,-0.26444346768714255,BIIB,-0.1045028499760084,Regency Centers Corporation,Real Estate,Retail REITs,REG,ALGN,ALXN,QRVO,LB,TXN,ZBRA,DVA,FCX,AVGO,0.35316596926777793,0.36303847018382224,0.11,0.02,0.2,0.04,0.03,0.24,0.08,0.24,0.03,0.01,0.5805474250749996,0.4376018617286903,0.0,0.09,0.11,0.02,0.18,0.1,0.0,0.27,0.18,0.04
REGN,0.3419030531087651,0.41562378124327476,0.8226262994047516,LB,-0.09937561184476064,Regeneron Pharmaceuticals,Health Care,Biotechnology,REGN,KEYS,ALB,TT,FCX,AMAT,LB,ANET,CTVA,GRMN,0.3794700845214108,0.32310182877115784,0.23,0.14,0.01,0.21,0.03,0.01,0.02,0.09,0.11,0.13,0.5979725045151557,0.400348045808155,0.29,0.06,0.32,0.03,0.05,0.12,0.06,0.02,0.02,0.03
RF,0.07812264173455037,0.6846425655896738,0.11410719353574568,CLX,-0.009840026285901757,Regions Financial Corp.,Financials,Regional Banks,RF,NFLX,LLY,AMZN,EBAY,EA,ATVI,TSCO,WST,DG,0.3971198031029859,0.2625308224294011,0.02,0.0,0.05,0.14,0.21,0.18,0.04,0.07,0.08,0.2,0.5092784615567885,0.2850165737557192,0.0,0.18,0.14,0.03,0.2,0.0,0.08,0.12,0.23,0.01
RSG,0.06938060347671554,0.33900900595987316,0.20465711015632365,VNT,0.08571683346201081,Republic Services Inc,Industrials,Environmental & Facilities Services,RSG,CLX,DXCM,LLY,NLOK,NEM,VNT,REGN,EA,NFLX,0.41602283547591357,0.19790083685605275,0.09,0.25,0.0,0.04,0.08,0.14,0.26,0.05,0.01,0.07,0.4903286328935632,0.20960237818470331,0.02,0.12,0.07,0.08,0.07,0.15,0.3,0.02,0.03,0.14
RMD,0.29638515767500195,0.4706915737042091,0.6296801859921453,CARR,0.08183075225306866,ResMed,Health Care,Health Care Equipment,RMD,REGN,NLOK,DXCM,CLX,NEM,LLY,AES,CHRW,VNT,0.4058344046263921,0.19709158380758615,0.0,0.04,0.13,0.05,0.17,0.11,0.09,0.01,0.2,0.2,0.46488453389482304,0.21188530091774513,0.08,0.05,0.03,0.03,0.09,0.11,0.11,0.07,0.11,0.32
RHI,0.0746432390421043,0.49176037933748934,0.15178782630407386,KR,-0.08499215320320684,Robert Half International,Industrials,Human Resource & Employment Services,RHI,DXCM,NEM,CLX,NLOK,LLY,NFLX,REGN,AMZN,EBAY,0.3365512458488094,0.22931302197239284,0.12,0.01,0.16,0.21,0.15,0.07,0.05,0.05,0.04,0.13,0.42477189939416016,0.2520927877598598,0.0,0.05,0.12,0.11,0.15,0.14,0.14,0.0,0.14,0.14
ROK,0.25385841498433387,0.475530547904643,0.5338424967710791,KR,0.08945133272716979,Rockwell Automation Inc.,Industrials,Electrical Components & Equipment,ROK,REGN,NLOK,LLY,CLX,DXCM,NEM,MU,AES,VNT,0.4150647140032311,0.20668762009192504,0.0,0.06,0.2,0.03,0.25,0.0,0.19,0.02,0.02,0.22,0.45886615034743966,0.20734046635720726,0.05,0.03,0.18,0.11,0.17,0.01,0.08,0.08,0.0,0.3
ROL,0.4953162549749268,0.373691901996873,1.3254669216221644,VNT,0.02144514014979897,"Rollins, Inc.",Industrials,Environmental & Facilities Services,ROL,VNT,MU,LLY,REGN,FFIV,AES,KEYS,ANET,DXCM,0.4828366613589726,0.23126215277291545,0.05,0.32,0.0,0.12,0.1,0.1,0.02,0.17,0.04,0.07,0.5341456743411519,0.24981397748310916,0.09,0.37,0.13,0.16,0.01,0.0,0.0,0.01,0.16,0.06
ROP,0.16156297818292334,0.39890929975335193,0.405011811664503,NEM,0.2289866380941403,Roper Technologies,Industrials,Industrial Conglomerates,ROP,REGN,VNT,MU,LLY,NLOK,KEYS,AES,NEM,FFIV,0.43375260332489907,0.2174192071587976,0.05,0.07,0.22,0.01,0.12,0.17,0.01,0.01,0.17,0.18,0.4518858831015876,0.217909347750493,0.05,0.1,0.31,0.0,0.1,0.13,0.17,0.01,0.07,0.05
ROST,0.024511742825212565,0.557816234147903,0.04394232602902941,CPB,-0.12420842300493425,Ross Stores,Consumer Discretionary,Apparel Retail,ROST,ATVI,DG,WST,EA,TSCO,LLY,NVDA,ABMD,ODFL,0.4091360016778311,0.26067621321618295,0.06,0.21,0.27,0.09,0.0,0.09,0.1,0.0,0.12,0.05,0.5347955810551765,0.2964354680841797,0.01,0.19,0.05,0.19,0.0,0.08,0.15,0.11,0.18,0.03
RCL,-0.49460992743160376,1.1029432097269987,-0.44844550750172346,DPZ,-0.18906675957546049,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",RCL,DHR,IDXX,COST,TYL,TMO,CMG,AAPL,FAST,ENPH,0.3790186195141389,0.2787641917721903,0.02,0.2,0.12,0.19,0.14,0.1,0.12,0.0,0.08,0.01,0.7538051514437603,0.3802344549959729,0.0,0.08,0.26,0.08,0.08,0.19,0.03,0.05,0.01,0.21
SPGI,0.15667426618731642,0.45150288343610245,0.3470061253982872,VNT,0.013232808174466273,S&P Global Inc.,Financials,Financial Exchanges & Data,SPGI,MU,AES,KEYS,FFIV,ANET,CTVA,AMAT,SIVB,ALB,0.3649880360621503,0.3590046502435933,0.19,0.0,0.05,0.18,0.19,0.22,0.06,0.03,0.0,0.07,0.5635577240970857,0.4305359591926833,0.02,0.02,0.11,0.12,0.03,0.12,0.14,0.02,0.12,0.3
CRM,0.29514144130936776,0.5017066518869698,0.5882749216086945,VNT,-0.01078443381374439,Salesforce.com,Information Technology,Application Software,CRM,LLY,REGN,MU,FFIV,ANET,KEYS,NLOK,DXCM,AMAT,0.3592624081154363,0.2810862844511747,0.02,0.22,0.11,0.05,0.19,0.05,0.08,0.25,0.01,0.01,0.3844423518333364,0.28966944937059996,0.0,0.27,0.02,0.03,0.16,0.01,0.07,0.25,0.13,0.05
SBAC,0.17182944645311005,0.41017727511358687,0.41891508105983394,VNT,0.00018722714223253504,SBA Communications,Real Estate,Specialized REITs,SBAC,CTVA,FFIV,ALB,FCX,CARR,ANET,AMAT,ALGN,MS,0.6057237844898489,0.3319471107885005,0.21,0.04,0.24,0.01,0.02,0.25,0.04,0.08,0.0,0.09,0.9197067698066772,0.4305705680002313,0.05,0.02,0.01,0.35,0.06,0.31,0.06,0.06,0.01,0.07
SLB,-0.37751104628657056,0.7633642407439833,-0.4945359320455515,KR,-0.05362825782413776,Schlumberger Ltd.,Energy,Oil & Gas Equipment & Services,SLB,DVA,TER,HOLX,A,PWR,KLAC,DE,PKI,BLK,0.43008821395027697,0.32554831348791,0.0,0.21,0.01,0.17,0.19,0.05,0.01,0.1,0.24,0.02,0.5160076234761073,0.3622213507040529,0.01,0.2,0.25,0.0,0.05,0.11,0.02,0.19,0.16,0.01
STX,0.09121855109499905,0.41987791351874454,0.21725017715399977,VNT,0.08935130950144497,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",STX,EBAY,AMZN,NFLX,TSCO,NEM,EA,WST,ABMD,ATVI,0.44257583777840703,0.2593148351300497,0.11,0.19,0.14,0.06,0.02,0.15,0.01,0.06,0.18,0.05,0.5294382363028138,0.2718163952925252,0.01,0.16,0.08,0.1,0.05,0.16,0.0,0.28,0.12,0.04
SEE,0.1215384386117573,0.5189885051502291,0.23418329578720853,CTXS,-0.022825097380120677,Sealed Air,Materials,Paper Packaging,SEE,REGN,NLOK,CLX,DXCM,LLY,NEM,NFLX,EBAY,EA,0.2985993093834271,0.2290698753576874,0.16,0.05,0.23,0.29,0.01,0.1,0.06,0.01,0.06,0.02,0.4255403098827287,0.2655242219127328,0.0,0.02,0.18,0.01,0.12,0.11,0.18,0.18,0.18,0.01
SRE,-0.1501363008709123,0.45975061725923094,-0.3265603029876037,KR,0.08893927542326138,Sempra Energy,Utilities,Multi-Utilities,SRE,IPGP,TGT,ADSK,MNST,TYL,TER,UPS,MTD,COST,0.2523892881072869,0.2732119245966084,0.13,0.05,0.1,0.03,0.07,0.22,0.01,0.12,0.01,0.25,0.46943053882537017,0.34402640986629335,0.0,0.1,0.1,0.07,0.01,0.18,0.32,0.09,0.11,0.01
NOW,0.601978747776579,0.4837745033063033,1.2443374829851963,VNT,-0.029079623258371972,ServiceNow,Information Technology,Systems Software,NOW,REGN,MU,LLY,VNT,AES,NLOK,FFIV,DXCM,KEYS,0.4392474825086335,0.22680772042192962,0.0,0.31,0.0,0.09,0.26,0.03,0.17,0.11,0.01,0.01,0.5312068523382381,0.23898611044702311,0.11,0.17,0.11,0.07,0.38,0.0,0.06,0.01,0.06,0.03
SHW,0.22082022654087227,0.41625654874592966,0.5304906966776737,VNT,0.059387172693898385,Sherwin-Williams,Materials,Specialty Chemicals,SHW,REGN,LLY,NLOK,DXCM,CLX,NEM,MU,FFIV,VNT,0.3957025125410123,0.19962539130736753,0.0,0.04,0.14,0.21,0.01,0.26,0.0,0.0,0.14,0.19,0.4975079961783651,0.22150337073139797,0.0,0.1,0.12,0.05,0.05,0.03,0.24,0.08,0.01,0.32
SPG,-0.3239996065365547,0.8917176752400343,-0.36334325934420875,HRL,-0.14000399936697908,Simon Property Group Inc,Real Estate,Retail REITs,SPG,NEE,KLAC,BLL,XLNX,BLK,HOLX,QCOM,TER,A,0.3358403954544498,0.3282533038039098,0.03,0.15,0.01,0.28,0.2,0.0,0.03,0.01,0.01,0.27,0.46405110621380796,0.3696120900828759,0.0,0.11,0.07,0.15,0.01,0.05,0.06,0.18,0.18,0.19
SWKS,0.35794228905801856,0.5460799887399834,0.6554759310699685,VNT,0.07267282065316265,Skyworks Solutions,Information Technology,Semiconductors,SWKS,VNT,REGN,LLY,NLOK,CLX,MU,NEM,DXCM,FFIV,0.3895809437377608,0.20098357601110658,0.01,0.17,0.07,0.08,0.19,0.18,0.02,0.06,0.01,0.19,0.4758525423535023,0.21070204031159315,0.02,0.33,0.06,0.13,0.02,0.19,0.04,0.0,0.13,0.07
SLG,-0.2512745699912517,0.7605299805780287,-0.3303940362749072,BIIB,-0.030673288169921455,SL Green Realty,Real Estate,Office REITs,SLG,BLK,XLNX,NEE,PWR,BLL,KLAC,ABBV,TER,DE,0.34312447902254084,0.323584107716072,0.04,0.0,0.09,0.1,0.15,0.25,0.06,0.29,0.0,0.02,0.4853646819881674,0.3676260947113637,0.0,0.02,0.11,0.08,0.17,0.14,0.03,0.04,0.25,0.15
SNA,0.0381717745382531,0.4700197739309173,0.08121312475645656,KR,0.052118799820866944,Snap-on,Industrials,Industrial Machinery,SNA,DXCM,CLX,NLOK,NEM,LLY,REGN,NFLX,EBAY,EA,0.31326161401947805,0.2359913960445238,0.11,0.0,0.16,0.18,0.15,0.03,0.08,0.04,0.13,0.1,0.41203888868898286,0.2560286510147464,0.01,0.03,0.07,0.15,0.18,0.16,0.07,0.18,0.14,0.01
SO,-0.008737864100700722,0.44153269558720454,-0.019789846115654094,VNT,0.08934284159008077,Southern Company,Utilities,Electric Utilities,SO,ETSY,ROL,TTWO,FAST,BIO,CDNS,TMUS,MSCI,CHRW,0.38694189631277814,0.28242401823201196,0.09,0.01,0.16,0.12,0.01,0.01,0.02,0.25,0.07,0.24,0.7881786107313655,0.3801111807490473,0.04,0.35,0.07,0.02,0.05,0.05,0.07,0.23,0.01,0.1
LUV,-0.11157317348289639,0.6032334255769223,-0.1849585396833567,DPZ,-0.08194887527791278,Southwest Airlines,Industrials,Airlines,LUV,SNPS,CMG,POOL,CHRW,TTWO,NOW,NDAQ,AMD,FAST,0.3710342680131993,0.2873587233742027,0.05,0.11,0.1,0.06,0.24,0.22,0.01,0.05,0.0,0.15,0.49100026064569946,0.32438993113079095,0.0,0.22,0.14,0.12,0.16,0.21,0.05,0.01,0.06,0.03
SWK,0.06965289924376936,0.6009895680110758,0.11589701876902746,KR,0.039221617211528136,Stanley Black & Decker,Industrials,Industrial Machinery,SWK,REGN,NLOK,CLX,DXCM,LLY,NEM,VNT,NFLX,EA,0.4826037423872441,0.19875132491064043,0.01,0.04,0.14,0.1,0.03,0.1,0.14,0.36,0.02,0.05,0.4826037423872441,0.19875132491064043,0.01,0.04,0.14,0.1,0.03,0.1,0.14,0.36,0.02,0.05
SBUX,0.17525533887316533,0.4398043748462545,0.39848475571538045,VNT,0.08398702183947737,Starbucks Corp.,Consumer Discretionary,Restaurants,SBUX,CLX,DXCM,NLOK,NEM,REGN,LLY,EBAY,NFLX,EA,0.3424692804136823,0.2373900548904126,0.02,0.26,0.07,0.21,0.12,0.04,0.11,0.01,0.05,0.09,0.42718053374000786,0.2635808383238531,0.0,0.03,0.02,0.09,0.19,0.07,0.16,0.19,0.22,0.02
STT,0.007890958567517063,0.5670351403392283,0.013916172043228755,CLX,0.02642448227327963,State Street Corp.,Financials,Asset Management & Custody Banks,STT,NFLX,AMZN,LLY,DG,WST,NVDA,ATVI,EBAY,DXCM,0.3871488451948528,0.2686309446202917,0.07,0.02,0.12,0.19,0.25,0.03,0.01,0.06,0.17,0.07,0.5159681088893096,0.28593661654825947,0.0,0.03,0.25,0.01,0.05,0.26,0.02,0.1,0.25,0.02
STE,0.21311031025509086,0.3748920873840223,0.5684577440461964,KR,0.15958745954412032,STERIS plc,Health Care,Health Care Equipment,STE,REGN,DXCM,CLX,NLOK,VNT,LLY,NEM,EA,EBAY,0.4219217709288203,0.19618767023024533,0.06,0.1,0.0,0.18,0.1,0.26,0.01,0.13,0.05,0.09,0.4823809479895608,0.20956353682015802,0.05,0.07,0.09,0.01,0.07,0.33,0.01,0.05,0.08,0.23
SYK,0.18457219291722501,0.4735671293918376,0.38974874196664694,CLX,0.06074282642846096,Stryker Corp.,Health Care,Health Care Equipment,SYK,CLX,DXCM,NLOK,REGN,NEM,LLY,EBAY,NFLX,EA,0.3229163780801412,0.23779947744201335,0.1,0.19,0.02,0.21,0.01,0.13,0.02,0.14,0.01,0.16,0.40413532800322494,0.25049787880677366,0.02,0.12,0.01,0.17,0.02,0.15,0.19,0.14,0.17,0.01
SIVB,0.5429016098078681,0.624082308047175,0.8699198852578747,CLX,0.10335356147986395,SVB Financial,Financials,Regional Banks,SIVB,REGN,DXCM,CLX,NLOK,NEM,LLY,EBAY,NFLX,EA,0.3611207931949918,0.24001377454499168,0.05,0.11,0.02,0.19,0.2,0.15,0.04,0.17,0.02,0.03,0.41351793275244797,0.2510488510015689,0.03,0.0,0.06,0.11,0.15,0.15,0.18,0.17,0.14,0.0
SYF,0.10168592453005298,0.7330540401654733,0.13871545473932492,CLX,-0.025090787267089847,Synchrony Financial,Financials,Consumer Finance,SYF,LLY,NFLX,AMZN,EBAY,ATVI,DG,EA,NEM,DXCM,0.38776587203465884,0.25846143936605515,0.02,0.16,0.09,0.07,0.14,0.01,0.14,0.16,0.15,0.04,0.45081255791654806,0.2689962701154238,0.0,0.19,0.03,0.21,0.25,0.1,0.04,0.01,0.16,0.01
SNPS,0.6334990147132472,0.4151867426919086,1.5258170591042652,VNT,-0.016602917682374842,Synopsys Inc.,Information Technology,Application Software,SNPS,REGN,NLOK,MU,AES,LLY,DXCM,CLX,NEM,FFIV,0.3620454296908022,0.24341567276279977,0.02,0.07,0.19,0.02,0.0,0.13,0.08,0.14,0.17,0.17,0.47287462507995076,0.2955275492167865,0.26,0.08,0.04,0.01,0.03,0.22,0.08,0.01,0.26,0.02
SYY,-0.06218930570675244,0.6727789188822565,-0.09243646606833743,CPB,-0.040947256177897774,Sysco Corp.,Consumer Staples,Food Distributors,SYY,AMZN,EBAY,LLY,NFLX,ATVI,EA,DG,WST,TSCO,0.33680949072827593,0.26101595218232293,0.1,0.08,0.19,0.09,0.02,0.02,0.16,0.22,0.04,0.06,0.5250500278852742,0.29042739114831045,0.0,0.24,0.03,0.16,0.11,0.01,0.02,0.03,0.24,0.16
TMUS,0.5024293836189404,0.3940107809343552,1.275166589166626,CARR,-0.22800408691392668,T-Mobile US,Communication Services,Wireless Telecommunication Services,TMUS,REGN,AES,MU,LLY,NLOK,DXCM,FFIV,CLX,MS,0.35177867065679347,0.25085412134530094,0.04,0.06,0.05,0.04,0.16,0.09,0.08,0.18,0.29,0.01,0.39105943766854123,0.2664034077545928,0.22,0.07,0.01,0.01,0.23,0.2,0.05,0.0,0.16,0.04
TROW,0.2674272908615978,0.46205515282938364,0.5787778563316807,VNT,0.13838921839918614,T. Rowe Price Group,Financials,Asset Management & Custody Banks,TROW,REGN,NLOK,CLX,DXCM,NEM,LLY,NFLX,AMZN,EBAY,0.3627449739012449,0.238915378341904,0.02,0.03,0.28,0.29,0.01,0.07,0.06,0.03,0.12,0.09,0.4354619764654426,0.2568367614438387,0.0,0.02,0.06,0.09,0.04,0.15,0.19,0.09,0.19,0.16
TTWO,0.4665134463609944,0.41104467055387056,1.1349458581530356,VNT,-0.03305804419216974,Take-Two Interactive,Communication Services,Interactive Home Entertainment,TTWO,REGN,NLOK,MU,DXCM,AES,LLY,CLX,NEM,FFIV,0.3346189903364658,0.2363419335915315,0.13,0.05,0.27,0.0,0.06,0.03,0.01,0.23,0.02,0.18,0.38882586614409764,0.2500095406402934,0.16,0.0,0.19,0.01,0.06,0.02,0.21,0.16,0.14,0.06
TPR,0.2605554094579803,0.8013306017350933,0.3251534496421436,CLX,0.006527766904465363,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",TPR,AMZN,EA,NFLX,LLY,TSCO,EBAY,ATVI,WST,ABMD,0.45695676587943745,0.2698317422933531,0.02,0.12,0.15,0.06,0.18,0.09,0.16,0.01,0.04,0.15,0.5303074358787465,0.279315955765589,0.0,0.09,0.03,0.07,0.07,0.03,0.21,0.08,0.23,0.19
TGT,0.3619210243572362,0.3642876001597923,0.9935035510362747,CARR,-0.02149725651003142,Target Corp.,Consumer Discretionary,General Merchandise Stores,TGT,REGN,NLOK,DXCM,CLX,LLY,NEM,EA,EBAY,MU,0.33170665352726303,0.23364350331922568,0.11,0.04,0.2,0.0,0.2,0.0,0.2,0.11,0.09,0.02,0.37269285675309266,0.2408194567067671,0.07,0.02,0.16,0.09,0.18,0.14,0.14,0.02,0.17,0.0
TEL,0.3009771966651922,0.4633164536520718,0.6496147380321863,KR,0.0410439650597488,TE Connectivity Ltd.,Information Technology,Electronic Manufacturing Services,TEL,REGN,CLX,NLOK,DXCM,NEM,LLY,NFLX,EBAY,EA,0.3479498652235623,0.23616082438663066,0.04,0.03,0.22,0.18,0.0,0.13,0.08,0.05,0.13,0.13,0.41404013984370114,0.25522977872793373,0.0,0.02,0.1,0.12,0.02,0.22,0.18,0.16,0.16,0.02
FTI,-0.49351388270384555,0.896644262763465,-0.5504009819711908,KR,-0.06659769765320481,TechnipFMC,Energy,Oil & Gas Equipment & Services,FTI,FCX,ALXN,ANET,ALB,QRVO,TT,LRCX,ZBRA,KSU,0.42375809454325947,0.3719096336115699,0.02,0.02,0.25,0.06,0.09,0.01,0.18,0.04,0.25,0.07,0.6277335630708052,0.4608932525973838,0.0,0.25,0.09,0.08,0.23,0.05,0.15,0.06,0.01,0.1
TDY,0.10951922757278541,0.5108719505271782,0.21437706153131036,KR,0.01377266263731346,Teledyne Technologies,Industrials,Aerospace & Defense,TDY,NFLX,EBAY,AMZN,NEM,NLOK,TSCO,WST,EA,ATVI,0.43178712270765984,0.25546445861966127,0.01,0.08,0.23,0.07,0.09,0.23,0.09,0.09,0.02,0.07,0.516770689775318,0.2802076463233277,0.01,0.0,0.13,0.28,0.03,0.04,0.14,0.31,0.05,0.0
TFX,0.06358750789100549,0.4311801695673034,0.1474731733484326,KR,0.06460035326519578,Teleflex,Health Care,Health Care Equipment,TFX,REGN,CLX,NLOK,NEM,DXCM,NFLX,DG,NVDA,ROL,0.31379768399684227,0.23645997087702653,0.12,0.1,0.17,0.16,0.08,0.02,0.07,0.18,0.01,0.08,0.4880172662917418,0.29985572876842215,0.0,0.01,0.1,0.1,0.13,0.02,0.2,0.08,0.18,0.19
TER,0.6505282760188231,0.5127101212786714,1.2688032652767622,VNT,0.07178901946864125,Teradyne,Information Technology,Semiconductor Equipment,TER,REGN,NLOK,DXCM,CLX,NEM,LLY,CHRW,EBAY,NFLX,0.3444005599136843,0.228169468429851,0.02,0.07,0.23,0.02,0.2,0.14,0.04,0.13,0.12,0.02,0.47443311508616276,0.28280581846501246,0.14,0.01,0.04,0.04,0.03,0.14,0.17,0.03,0.21,0.2
TSLA,2.204475433462456,0.8699681935106354,2.533972448540449,KR,0.05579736891255184,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,TSLA,REGN,DXCM,NLOK,CLX,NEM,LLY,MU,AES,EBAY,0.3890758543104114,0.2443834432200066,0.01,0.05,0.06,0.18,0.19,0.16,0.14,0.03,0.02,0.15,0.9978034810117378,0.39681569513684856,0.34,0.05,0.09,0.03,0.21,0.04,0.13,0.0,0.07,0.05
